feature_code,year,gender,urban_rural_classification,simd_quintiles,type_of_tenure,household_type,ethnicity,walking_distance_to_nearest_greenspace,score
S12000030,2014,All,Urban,All,All,All,All,All,0.78
S12000030,2014,Female,All,All,All,All,All,All,0.785
S12000030,2014,Male,All,All,All,All,All,All,0.7150000000000001
S12000030,2015,All,All,80% least deprived,All,All,All,All,0.855
S12000030,2015,All,All,All,All,Adults,All,All,0.76
S12000030,2015,All,All,All,All,All,All,All,0.835
S12000030,2015,All,All,All,All,All,All,Less than 10 minutes,0.82
S12000030,2015,All,All,All,All,All,White,All,0.825
S12000030,2015,All,All,All,All,Pensioners,All,All,0.87
S12000030,2015,All,All,All,All,With Children,All,All,0.8899999999999999
S12000030,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.875
S12000030,2015,All,All,All,Owned Outright,All,All,All,0.9099999999999999
S12000030,2015,All,Rural,All,All,All,All,All,0.88
S12000030,2015,All,Urban,All,All,All,All,All,0.8
S12000030,2015,Female,All,All,All,All,All,All,0.82
S12000030,2015,Male,All,All,All,All,All,All,0.825
S12000030,2016,All,All,80% least deprived,All,All,All,All,0.765
S12000030,2016,All,All,All,All,Adults,All,All,0.705
S12000030,2016,All,All,All,All,All,All,All,0.75
S12000030,2016,All,All,All,All,All,All,Less than 10 minutes,0.76
S12000030,2016,All,All,All,All,All,White,All,0.75
S12000030,2016,All,All,All,All,Pensioners,All,All,0.86
S12000030,2016,All,All,All,All,With Children,All,All,0.755
S12000030,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.805
S12000030,2016,All,All,All,Owned Outright,All,All,All,0.855
S12000030,2016,All,All,All,Social Rented,All,All,All,0.65
S12000030,2016,All,Rural,All,All,All,All,All,0.79
S12000030,2016,All,Urban,All,All,All,All,All,0.74
S12000030,2016,Female,All,All,All,All,All,All,0.73
S12000030,2016,Male,All,All,All,All,All,All,0.785
S12000030,2017,All,All,80% least deprived,All,All,All,All,0.84
S12000030,2017,All,All,All,All,Adults,All,All,0.77
S12000030,2017,All,All,All,All,All,All,All,0.8099999999999999
S12000030,2017,All,All,All,All,All,All,Less than 10 minutes,0.805
S12000030,2017,All,All,All,All,All,White,All,0.805
S12000030,2017,All,All,All,All,Pensioners,All,All,0.85
S12000030,2017,All,All,All,All,With Children,All,All,0.85
S12000030,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.85
S12000030,2017,All,All,All,Owned Outright,All,All,All,0.875
S12000030,2017,All,All,All,Social Rented,All,All,All,0.6
S12000030,2017,All,Rural,All,All,All,All,All,0.83
S12000030,2017,All,Urban,All,All,All,All,All,0.795
S12000030,2017,Female,All,All,All,All,All,All,0.805
S12000030,2017,Male,All,All,All,All,All,All,0.8099999999999999
S12000030,2018,All,All,80% least deprived,All,All,All,All,0.8200000000000001
S12000030,2018,All,All,All,All,Adults,All,All,0.7400000000000001
S12000030,2018,All,All,All,All,All,All,All,0.8
S12000030,2018,All,All,All,All,All,All,Less than 10 minutes,0.805
S12000030,2018,All,All,All,All,All,White,All,0.805
S12000030,2018,All,All,All,All,Pensioners,All,All,0.865
S12000030,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.865
S12000030,2018,All,All,All,Owned Outright,All,All,All,0.88
S12000030,2018,All,Rural,All,All,All,All,All,0.84
S12000030,2018,All,Urban,All,All,All,All,All,0.775
S12000030,2018,Female,All,All,All,All,All,All,0.8150000000000001
S12000030,2018,Male,All,All,All,All,All,All,0.78
S12000030,2019,All,All,80% least deprived,All,All,All,All,0.86
S12000030,2019,All,All,All,All,Adults,All,All,0.765
S12000030,2019,All,All,All,All,All,All,All,0.835
S12000030,2019,All,All,All,All,All,All,Less than 10 minutes,0.83
S12000030,2019,All,All,All,All,All,White,All,0.845
S12000030,2019,All,All,All,All,Pensioners,All,All,0.935
S12000030,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.86
S12000030,2019,All,All,All,Owned Outright,All,All,All,0.9450000000000001
S12000030,2019,All,Rural,All,All,All,All,All,0.905
S12000030,2019,All,Urban,All,All,All,All,All,0.7899999999999999
S12000030,2019,Female,All,All,All,All,All,All,0.8099999999999999
S12000030,2019,Male,All,All,All,All,All,All,0.84
S12000033,2013,All,All,80% least deprived,All,All,All,All,0.715
S12000033,2013,All,All,All,All,Adults,All,All,0.64
S12000033,2013,All,All,All,All,All,All,All,0.68
S12000033,2013,All,All,All,All,All,All,Less than 10 minutes,0.7200000000000001
S12000033,2013,All,All,All,All,All,All,More than 10 minutes,0.48500000000000004
S12000033,2013,All,All,All,All,All,White,All,0.685
S12000033,2013,All,All,All,All,Pensioners,All,All,0.8
S12000033,2013,All,All,All,All,With Children,All,All,0.675
S12000033,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.75
S12000033,2013,All,All,All,Owned Outright,All,All,All,0.86
S12000033,2013,All,All,All,Private Rented,All,All,All,0.7150000000000001
S12000033,2013,All,All,All,Social Rented,All,All,All,0.405
S12000033,2013,All,Urban,All,All,All,All,All,0.68
S12000033,2013,Female,All,All,All,All,All,All,0.6849999999999999
S12000033,2013,Male,All,All,All,All,All,All,0.675
S12000033,2014,All,All,80% least deprived,All,All,All,All,0.785
S12000033,2014,All,All,All,All,Adults,All,All,0.75
S12000033,2014,All,All,All,All,All,All,All,0.75
S12000033,2014,All,All,All,All,All,All,Less than 10 minutes,0.755
S12000033,2014,All,All,All,All,All,White,All,0.75
S12000033,2014,All,All,All,All,Pensioners,All,All,0.785
S12000033,2014,All,All,All,All,With Children,All,All,0.71
S12000033,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.8300000000000001
S12000033,2014,All,All,All,Owned Outright,All,All,All,0.855
S12000033,2014,All,All,All,Social Rented,All,All,All,0.455
S12000033,2014,All,Urban,All,All,All,All,All,0.76
S12000033,2014,Female,All,All,All,All,All,All,0.7699999999999999
S12000033,2014,Male,All,All,All,All,All,All,0.735
S12000033,2015,All,All,80% least deprived,All,All,All,All,0.7699999999999999
S12000033,2015,All,All,All,All,Adults,All,All,0.685
S12000033,2015,All,All,All,All,All,All,All,0.72
S12000033,2015,All,All,All,All,All,All,Less than 10 minutes,0.72
S12000033,2015,All,All,All,All,All,White,All,0.74
S12000033,2015,All,All,All,All,Pensioners,All,All,0.76
S12000033,2015,All,All,All,All,With Children,All,All,0.775
S12000033,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.7649999999999999
S12000033,2015,All,All,All,Owned Outright,All,All,All,0.845
S12000033,2015,All,All,All,Social Rented,All,All,All,0.55
S12000033,2015,All,Urban,All,All,All,All,All,0.72
S12000033,2015,Female,All,All,All,All,All,All,0.7799999999999999
S12000033,2015,Male,All,All,All,All,All,All,0.6699999999999999
S12000033,2016,All,All,80% least deprived,All,All,All,All,0.75
S12000033,2016,All,All,All,All,Adults,All,All,0.73
S12000033,2016,All,All,All,All,All,All,All,0.7250000000000001
S12000033,2016,All,All,All,All,All,All,Less than 10 minutes,0.74
S12000033,2016,All,All,All,All,All,All,More than 10 minutes,0.705
S12000033,2016,All,All,All,All,All,White,All,0.7200000000000001
S12000033,2016,All,All,All,All,Pensioners,All,All,0.8049999999999999
S12000033,2016,All,All,All,All,With Children,All,All,0.6749999999999999
S12000033,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.77
S12000033,2016,All,All,All,Owned Outright,All,All,All,0.865
S12000033,2016,All,All,All,Private Rented,All,All,All,0.665
S12000033,2016,All,All,All,Social Rented,All,All,All,0.565
S12000033,2016,All,Urban,All,All,All,All,All,0.7250000000000001
S12000033,2016,Female,All,All,All,All,All,All,0.745
S12000033,2016,Male,All,All,All,All,All,All,0.705
S12000033,2017,All,All,80% least deprived,All,All,All,All,0.76
S12000033,2017,All,All,All,All,Adults,All,All,0.685
S12000033,2017,All,All,All,All,All,All,All,0.7200000000000001
S12000033,2017,All,All,All,All,All,All,Less than 10 minutes,0.73
S12000033,2017,All,All,All,All,All,All,More than 10 minutes,0.735
S12000033,2017,All,All,All,All,All,White,All,0.75
S12000033,2017,All,All,All,All,Pensioners,All,All,0.85
S12000033,2017,All,All,All,All,With Children,All,All,0.72
S12000033,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.77
S12000033,2017,All,All,All,Owned Outright,All,All,All,0.86
S12000033,2017,All,All,All,Private Rented,All,All,All,0.61
S12000033,2017,All,All,All,Social Rented,All,All,All,0.575
S12000033,2017,All,Urban,All,All,All,All,All,0.7200000000000001
S12000033,2017,Female,All,All,All,All,All,All,0.7450000000000001
S12000033,2017,Male,All,All,All,All,All,All,0.7050000000000001
S12000033,2018,All,All,80% least deprived,All,All,All,All,0.6950000000000001
S12000033,2018,All,All,All,All,Adults,All,All,0.68
S12000033,2018,All,All,All,All,All,All,All,0.685
S12000033,2018,All,All,All,All,All,All,Less than 10 minutes,0.705
S12000033,2018,All,All,All,All,All,All,More than 10 minutes,0.58
S12000033,2018,All,All,All,All,All,White,All,0.685
S12000033,2018,All,All,All,All,Pensioners,All,All,0.73
S12000033,2018,All,All,All,All,With Children,All,All,0.6849999999999999
S12000033,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.74
S12000033,2018,All,All,All,Owned Outright,All,All,All,0.755
S12000033,2018,All,All,All,Private Rented,All,All,All,0.64
S12000033,2018,All,All,All,Social Rented,All,All,All,0.54
S12000033,2018,All,Urban,All,All,All,All,All,0.685
S12000033,2018,Female,All,All,All,All,All,All,0.7
S12000033,2018,Male,All,All,All,All,All,All,0.67
S12000033,2019,All,All,80% least deprived,All,All,All,All,0.705
S12000033,2019,All,All,All,All,Adults,All,All,0.59
S12000033,2019,All,All,All,All,All,All,All,0.65
S12000033,2019,All,All,All,All,All,All,Less than 10 minutes,0.69
S12000033,2019,All,All,All,All,All,All,More than 10 minutes,0.565
S12000033,2019,All,All,All,All,All,White,All,0.665
S12000033,2019,All,All,All,All,Pensioners,All,All,0.795
S12000033,2019,All,All,All,All,With Children,All,All,0.655
S12000033,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.725
S12000033,2019,All,All,All,Owned Outright,All,All,All,0.8150000000000001
S12000033,2019,All,All,All,Private Rented,All,All,All,0.63
S12000033,2019,All,All,All,Social Rented,All,All,All,0.365
S12000033,2019,All,Urban,All,All,All,All,All,0.65
S12000033,2019,Female,All,All,All,All,All,All,0.645
S12000033,2019,Male,All,All,All,All,All,All,0.65
S12000034,2013,All,All,80% least deprived,All,All,All,All,0.805
S12000034,2013,All,All,All,All,Adults,All,All,0.765
S12000034,2013,All,All,All,All,All,All,All,0.79
S12000034,2013,All,All,All,All,All,All,Less than 10 minutes,0.78
S12000034,2013,All,All,All,All,All,All,More than 10 minutes,0.8200000000000001
S12000034,2013,All,All,All,All,All,White,All,0.79
S12000034,2013,All,All,All,All,Pensioners,All,All,0.84
S12000034,2013,All,All,All,All,With Children,All,All,0.775
S12000034,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.8049999999999999
S12000034,2013,All,All,All,Owned Outright,All,All,All,0.825
S12000034,2013,All,Rural,All,All,All,All,All,0.8150000000000001
S12000034,2013,All,Urban,All,All,All,All,All,0.75
S12000034,2013,Female,All,All,All,All,All,All,0.79
S12000034,2013,Male,All,All,All,All,All,All,0.79
S12000034,2014,All,All,80% least deprived,All,All,All,All,0.795
S12000034,2014,All,All,All,All,Adults,All,All,0.765
S12000034,2014,All,All,All,All,All,All,All,0.785
S12000034,2014,All,All,All,All,All,All,Less than 10 minutes,0.79
S12000034,2014,All,All,All,All,All,White,All,0.8
S12000034,2014,All,All,All,All,Pensioners,All,All,0.82
S12000034,2014,All,All,All,All,With Children,All,All,0.8200000000000001
S12000034,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.835
S12000034,2014,All,All,All,Owned Outright,All,All,All,0.86
S12000034,2014,All,All,All,Social Rented,All,All,All,0.585
S12000034,2014,All,Rural,All,All,All,All,All,0.775
S12000034,2014,All,Urban,All,All,All,All,All,0.8
S12000034,2014,Female,All,All,All,All,All,All,0.84
S12000034,2014,Male,All,All,All,All,All,All,0.735
S12000034,2015,All,All,80% least deprived,All,All,All,All,0.805
S12000034,2015,All,All,All,All,Adults,All,All,0.765
S12000034,2015,All,All,All,All,All,All,All,0.8
S12000034,2015,All,All,All,All,All,All,Less than 10 minutes,0.795
S12000034,2015,All,All,All,All,All,White,All,0.8
S12000034,2015,All,All,All,All,Pensioners,All,All,0.8999999999999999
S12000034,2015,All,All,All,All,With Children,All,All,0.78
S12000034,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.8200000000000001
S12000034,2015,All,All,All,Owned Outright,All,All,All,0.835
S12000034,2015,All,Rural,All,All,All,All,All,0.795
S12000034,2015,All,Urban,All,All,All,All,All,0.805
S12000034,2015,Female,All,All,All,All,All,All,0.8150000000000001
S12000034,2015,Male,All,All,All,All,All,All,0.785
S12000034,2016,All,All,80% least deprived,All,All,All,All,0.84
S12000034,2016,All,All,All,All,Adults,All,All,0.83
S12000034,2016,All,All,All,All,All,All,All,0.84
S12000034,2016,All,All,All,All,All,All,Less than 10 minutes,0.85
S12000034,2016,All,All,All,All,All,All,More than 10 minutes,0.79
S12000034,2016,All,All,All,All,All,White,All,0.84
S12000034,2016,All,All,All,All,Pensioners,All,All,0.83
S12000034,2016,All,All,All,All,With Children,All,All,0.855
S12000034,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.86
S12000034,2016,All,All,All,Owned Outright,All,All,All,0.84
S12000034,2016,All,Rural,All,All,All,All,All,0.84
S12000034,2016,All,Urban,All,All,All,All,All,0.835
S12000034,2016,Female,All,All,All,All,All,All,0.8250000000000001
S12000034,2016,Male,All,All,All,All,All,All,0.845
S12000034,2017,All,All,80% least deprived,All,All,All,All,0.81
S12000034,2017,All,All,All,All,Adults,All,All,0.78
S12000034,2017,All,All,All,All,All,All,All,0.81
S12000034,2017,All,All,All,All,All,All,Less than 10 minutes,0.825
S12000034,2017,All,All,All,All,All,All,More than 10 minutes,0.75
S12000034,2017,All,All,All,All,All,White,All,0.81
S12000034,2017,All,All,All,All,Pensioners,All,All,0.88
S12000034,2017,All,All,All,All,With Children,All,All,0.8150000000000001
S12000034,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.8150000000000001
S12000034,2017,All,All,All,Owned Outright,All,All,All,0.885
S12000034,2017,All,Rural,All,All,All,All,All,0.825
S12000034,2017,All,Urban,All,All,All,All,All,0.8
S12000034,2017,Female,All,All,All,All,All,All,0.81
S12000034,2017,Male,All,All,All,All,All,All,0.8250000000000001
S12000034,2018,All,All,80% least deprived,All,All,All,All,0.78
S12000034,2018,All,All,All,All,Adults,All,All,0.775
S12000034,2018,All,All,All,All,All,All,All,0.77
S12000034,2018,All,All,All,All,All,All,Less than 10 minutes,0.765
S12000034,2018,All,All,All,All,All,White,All,0.775
S12000034,2018,All,All,All,All,Pensioners,All,All,0.8099999999999999
S12000034,2018,All,All,All,All,With Children,All,All,0.75
S12000034,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.745
S12000034,2018,All,All,All,Owned Outright,All,All,All,0.825
S12000034,2018,All,All,All,Social Rented,All,All,All,0.685
S12000034,2018,All,Rural,All,All,All,All,All,0.805
S12000034,2018,All,Urban,All,All,All,All,All,0.755
S12000034,2018,Female,All,All,All,All,All,All,0.76
S12000034,2018,Male,All,All,All,All,All,All,0.795
S12000034,2019,All,All,80% least deprived,All,All,All,All,0.815
S12000034,2019,All,All,All,All,Adults,All,All,0.74
S12000034,2019,All,All,All,All,All,All,All,0.7949999999999999
S12000034,2019,All,All,All,All,All,All,Less than 10 minutes,0.795
S12000034,2019,All,All,All,All,All,All,More than 10 minutes,0.815
S12000034,2019,All,All,All,All,All,White,All,0.7949999999999999
S12000034,2019,All,All,All,All,Pensioners,All,All,0.8899999999999999
S12000034,2019,All,All,All,All,With Children,All,All,0.8099999999999999
S12000034,2019,All,All,All,Owned Mortgage/Loan,All,All,All,0.83
S12000034,2019,All,All,All,Owned Outright,All,All,All,0.84
S12000034,2019,All,All,All,Social Rented,All,All,All,0.6799999999999999
S12000034,2019,All,Rural,All,All,All,All,All,0.85
S12000034,2019,All,Urban,All,All,All,All,All,0.74
S12000034,2019,Female,All,All,All,All,All,All,0.825
S12000034,2019,Male,All,All,All,All,All,All,0.7799999999999999
S12000035,2013,All,All,80% least deprived,All,All,All,All,0.845
S12000035,2013,All,All,All,All,Adults,All,All,0.775
S12000035,2013,All,All,All,All,All,All,All,0.8
S12000035,2013,All,All,All,All,All,All,Less than 10 minutes,0.795
S12000035,2013,All,All,All,All,All,White,All,0.8
S12000035,2013,All,All,All,All,Pensioners,All,All,0.88
S12000035,2013,All,All,All,All,With Children,All,All,0.745
S12000035,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.795
S12000035,2013,All,All,All,Owned Outright,All,All,All,0.865
S12000035,2013,All,All,All,Social Rented,All,All,All,0.6950000000000001
S12000035,2013,All,Rural,All,All,All,All,All,0.85
S12000035,2013,All,Urban,All,All,All,All,All,0.75
S12000035,2013,Female,All,All,All,All,All,All,0.795
S12000035,2013,Male,All,All,All,All,All,All,0.79
S12000035,2014,All,All,80% least deprived,All,All,All,All,0.8150000000000001
S12000035,2014,All,All,All,All,Adults,All,All,0.77
S12000035,2014,All,All,All,All,All,All,All,0.775
S12000035,2014,All,All,All,All,All,All,Less than 10 minutes,0.78
S12000035,2014,All,All,All,All,All,White,All,0.78
S12000035,2014,All,All,All,All,Pensioners,All,All,0.855
S12000035,2014,All,All,All,All,With Children,All,All,0.685
S12000035,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.855
S12000035,2014,All,All,All,Owned Outright,All,All,All,0.89
S12000035,2014,All,All,All,Social Rented,All,All,All,0.585
S12000035,2014,All,Rural,All,All,All,All,All,0.835
S12000035,2014,All,Urban,All,All,All,All,All,0.735
S12000035,2014,Female,All,All,All,All,All,All,0.78
S12000035,2014,Male,All,All,All,All,All,All,0.785
S12000035,2015,All,All,80% least deprived,All,All,All,All,0.815
S12000035,2015,All,All,All,All,Adults,All,All,0.77
S12000035,2015,All,All,All,All,All,All,All,0.805
S12000035,2015,All,All,All,All,All,All,Less than 10 minutes,0.8099999999999999
S12000035,2015,All,All,All,All,All,White,All,0.8
S12000035,2015,All,All,All,All,Pensioners,All,All,0.875
S12000035,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.79
S12000035,2015,All,All,All,Owned Outright,All,All,All,0.885
S12000035,2015,All,All,All,Social Rented,All,All,All,0.65
S12000035,2015,All,Rural,All,All,All,All,All,0.835
S12000035,2015,All,Urban,All,All,All,All,All,0.775
S12000035,2015,Female,All,All,All,All,All,All,0.855
S12000035,2015,Male,All,All,All,All,All,All,0.75
S12000035,2016,All,All,80% least deprived,All,All,All,All,0.8099999999999999
S12000035,2016,All,All,All,All,Adults,All,All,0.765
S12000035,2016,All,All,All,All,All,All,All,0.7999999999999999
S12000035,2016,All,All,All,All,All,All,Less than 10 minutes,0.8099999999999999
S12000035,2016,All,All,All,All,All,White,All,0.7999999999999999
S12000035,2016,All,All,All,All,Pensioners,All,All,0.88
S12000035,2016,All,All,All,All,With Children,All,All,0.76
S12000035,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.8450000000000001
S12000035,2016,All,All,All,Owned Outright,All,All,All,0.845
S12000035,2016,All,Rural,All,All,All,All,All,0.82
S12000035,2016,All,Urban,All,All,All,All,All,0.795
S12000035,2016,Female,All,All,All,All,All,All,0.775
S12000035,2016,Male,All,All,All,All,All,All,0.825
S12000035,2017,All,All,80% least deprived,All,All,All,All,0.835
S12000035,2017,All,All,All,All,Adults,All,All,0.835
S12000035,2017,All,All,All,All,All,All,All,0.815
S12000035,2017,All,All,All,All,All,All,Less than 10 minutes,0.835
S12000035,2017,All,All,All,All,All,White,All,0.82
S12000035,2017,All,All,All,All,Pensioners,All,All,0.835
S12000035,2017,All,All,All,All,With Children,All,All,0.78
S12000035,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.81
S12000035,2017,All,All,All,Owned Outright,All,All,All,0.85
S12000035,2017,All,Rural,All,All,All,All,All,0.89
S12000035,2017,All,Urban,All,All,All,All,All,0.745
S12000035,2017,Female,All,All,All,All,All,All,0.7749999999999999
S12000035,2017,Male,All,All,All,All,All,All,0.86
S12000035,2018,All,All,80% least deprived,All,All,All,All,0.885
S12000035,2018,All,All,All,All,Adults,All,All,0.86
S12000035,2018,All,All,All,All,All,All,All,0.875
S12000035,2018,All,All,All,All,All,All,Less than 10 minutes,0.875
S12000035,2018,All,All,All,All,All,White,All,0.87
S12000035,2018,All,All,All,All,Pensioners,All,All,0.9149999999999999
S12000035,2018,All,All,All,Owned Outright,All,All,All,0.9149999999999999
S12000035,2018,All,Rural,All,All,All,All,All,0.9099999999999999
S12000035,2018,All,Urban,All,All,All,All,All,0.8300000000000001
S12000035,2018,Female,All,All,All,All,All,All,0.885
S12000035,2018,Male,All,All,All,All,All,All,0.855
S12000035,2019,All,All,80% least deprived,All,All,All,All,0.8049999999999999
S12000035,2019,All,All,All,All,Adults,All,All,0.7949999999999999
S12000035,2019,All,All,All,All,All,All,All,0.7949999999999999
S12000035,2019,All,All,All,All,All,All,Less than 10 minutes,0.7899999999999999
S12000035,2019,All,All,All,All,All,White,All,0.8049999999999999
S12000035,2019,All,All,All,All,Pensioners,All,All,0.885
S12000035,2019,All,All,All,Owned Outright,All,All,All,0.89
S12000035,2019,All,Rural,All,All,All,All,All,0.8600000000000001
S12000035,2019,All,Urban,All,All,All,All,All,0.74
S12000035,2019,Female,All,All,All,All,All,All,0.8099999999999999
S12000035,2019,Male,All,All,All,All,All,All,0.7899999999999999
S12000036,2013,All,All,20% most deprived,All,All,All,All,0.475
S12000036,2013,All,All,80% least deprived,All,All,All,All,0.725
S12000036,2013,All,All,All,All,Adults,All,All,0.665
S12000036,2013,All,All,All,All,All,All,All,0.69
S12000036,2013,All,All,All,All,All,All,Less than 10 minutes,0.7
S12000036,2013,All,All,All,All,All,All,More than 10 minutes,0.6699999999999999
S12000036,2013,All,All,All,All,All,Other,All,0.685
S12000036,2013,All,All,All,All,All,White,All,0.695
S12000036,2013,All,All,All,All,Pensioners,All,All,0.805
S12000036,2013,All,All,All,All,With Children,All,All,0.665
S12000036,2013,All,All,All,Owned Mortgage/Loan,All,All,All,0.69
S12000036,2013,All,All,All,Owned Outright,All,All,All,0.7799999999999999
S12000036,2013,All,All,All,Private Rented,All,All,All,0.645
S12000036,2013,All,All,All,Social Rented,All,All,All,0.61
S12000036,2013,All,Urban,All,All,All,All,All,0.69
S12000036,2013,Female,All,All,All,All,All,All,0.715
S12000036,2013,Male,All,All,All,All,All,All,0.6849999999999999
S12000036,2014,All,All,20% most deprived,All,All,All,All,0.295
S12000036,2014,All,All,80% least deprived,All,All,All,All,0.705
S12000036,2014,All,All,All,All,Adults,All,All,0.615
S12000036,2014,All,All,All,All,All,All,All,0.655
S12000036,2014,All,All,All,All,All,All,Less than 10 minutes,0.655
S12000036,2014,All,All,All,All,All,All,More than 10 minutes,0.68
S12000036,2014,All,All,All,All,All,White,All,0.66
S12000036,2014,All,All,All,All,Pensioners,All,All,0.77
S12000036,2014,All,All,All,All,With Children,All,All,0.665
S12000036,2014,All,All,All,Owned Mortgage/Loan,All,All,All,0.6699999999999999
S12000036,2014,All,All,All,Owned Outright,All,All,All,0.74
S12000036,2014,All,All,All,Private Rented,All,All,All,0.645
S12000036,2014,All,All,All,Social Rented,All,All,All,0.455
S12000036,2014,All,Urban,All,All,All,All,All,0.6649999999999999
S12000036,2014,Female,All,All,All,All,All,All,0.65
S12000036,2014,Male,All,All,All,All,All,All,0.655
S12000036,2015,All,All,20% most deprived,All,All,All,All,0.485
S12000036,2015,All,All,80% least deprived,All,All,All,All,0.76
S12000036,2015,All,All,All,All,Adults,All,All,0.71
S12000036,2015,All,All,All,All,All,All,All,0.725
S12000036,2015,All,All,All,All,All,All,Less than 10 minutes,0.745
S12000036,2015,All,All,All,All,All,All,More than 10 minutes,0.615
S12000036,2015,All,All,All,All,All,White,All,0.73
S12000036,2015,All,All,All,All,Pensioners,All,All,0.81
S12000036,2015,All,All,All,All,With Children,All,All,0.7150000000000001
S12000036,2015,All,All,All,Owned Mortgage/Loan,All,All,All,0.7849999999999999
S12000036,2015,All,All,All,Owned Outright,All,All,All,0.795
S12000036,2015,All,All,All,Private Rented,All,All,All,0.68
S12000036,2015,All,All,All,Social Rented,All,All,All,0.54
S12000036,2015,All,Urban,All,All,All,All,All,0.725
S12000036,2015,Female,All,All,All,All,All,All,0.735
S12000036,2015,Male,All,All,All,All,All,All,0.73
S12000036,2016,All,All,20% most deprived,All,All,All,All,0.41500000000000004
S12000036,2016,All,All,80% least deprived,All,All,All,All,0.75
S12000036,2016,All,All,All,All,Adults,All,All,0.66
S12000036,2016,All,All,All,All,All,All,All,0.7
S12000036,2016,All,All,All,All,All,All,Less than 10 minutes,0.7
S12000036,2016,All,All,All,All,All,All,More than 10 minutes,0.665
S12000036,2016,All,All,All,All,All,Other,All,0.745
S12000036,2016,All,All,All,All,All,White,All,0.6950000000000001
S12000036,2016,All,All,All,All,Pensioners,All,All,0.745
S12000036,2016,All,All,All,All,With Children,All,All,0.76
S12000036,2016,All,All,All,Owned Mortgage/Loan,All,All,All,0.745
S12000036,2016,All,All,All,Owned Outright,All,All,All,0.755
S12000036,2016,All,All,All,Private Rented,All,All,All,0.675
S12000036,2016,All,All,All,Social Rented,All,All,All,0.495
S12000036,2016,All,Urban,All,All,All,All,All,0.7
S12000036,2016,Female,All,All,All,All,All,All,0.7000000000000001
S12000036,2016,Male,All,All,All,All,All,All,0.695
S12000036,2017,All,All,20% most deprived,All,All,All,All,0.455
S12000036,2017,All,All,80% least deprived,All,All,All,All,0.785
S12000036,2017,All,All,All,All,Adults,All,All,0.705
S12000036,2017,All,All,All,All,All,All,All,0.745
S12000036,2017,All,All,All,All,All,All,Less than 10 minutes,0.7400000000000001
S12000036,2017,All,All,All,All,All,All,More than 10 minutes,0.74
S12000036,2017,All,All,All,All,All,Other,All,0.76
S12000036,2017,All,All,All,All,All,White,All,0.7350000000000001
S12000036,2017,All,All,All,All,Pensioners,All,All,0.7999999999999999
S12000036,2017,All,All,All,All,With Children,All,All,0.76
S12000036,2017,All,All,All,Owned Mortgage/Loan,All,All,All,0.78
S12000036,2017,All,All,All,Owned Outright,All,All,All,0.825
S12000036,2017,All,All,All,Private Rented,All,All,All,0.67
S12000036,2017,All,All,All,Social Rented,All,All,All,0.575
S12000036,2017,All,Urban,All,All,All,All,All,0.745
S12000036,2017,Female,All,All,All,All,All,All,0.765
S12000036,2017,Male,All,All,All,All,All,All,0.715
S12000036,2018,All,All,20% most deprived,All,All,All,All,0.44500000000000006
S12000036,2018,All,All,80% least deprived,All,All,All,All,0.8
S12000036,2018,All,All,All,All,Adults,All,All,0.715
S12000036,2018,All,All,All,All,All,All,All,0.75
S12000036,2018,All,All,All,All,All,All,Less than 10 minutes,0.75
S12000036,2018,All,All,All,All,All,All,More than 10 minutes,0.74
S12000036,2018,All,All,All,All,All,Other,All,0.755
S12000036,2018,All,All,All,All,All,White,All,0.755
S12000036,2018,All,All,All,All,Pensioners,All,All,0.8250000000000001
S12000036,2018,All,All,All,All,With Children,All,All,0.77
S12000036,2018,All,All,All,Owned Mortgage/Loan,All,All,All,0.795
S12000036,2018,All,All,All,Owned Outright,All,All,All,0.85
S12000036,2018,All,All,All,Private Rented,All,All,All,0.695
S12000036,2018,All,All,All,Social Rented,All,All,All,0.51
S12000036,2018,All,Urban,All,All,All,All,All,0.75
S12000036,2018,Female,All,All,All,All,All,All,0.775
S12000036,2018,Male,All,All,All,All,All,All,0.7250000000000001
S12000036,2019,All,All,20% most deprived,All,All,All,All,0.455
